timestamp_utc,run_id,source_run_id,experiment,run_name,evaluation,dataset,backbone,method,seed,epochs,latency_p50_ms,latency_p95_ms,peak_memory_mb,images,srcc,plcc,srcc_per_reference,images_per_second,milliseconds_per_image,head_size_mb,model_parameter_size_mb,config_path
2026-09-01T07:16:31.221299+00:00,449b74c7923f4af99f0c483463a6851a,a02db99661a74f4c82f2916c9874f156,conditioned-iqa-text-large,tc-large-baseline-s0,held_out_test,uhdiqa,clip-large,baseline,,5,20.51,21.259,1206.4,6073,0.15971653247647283,0.15963435173034668,,11.988180257223744,83.41549580866769,1.0097694396972656,1158.7988319396973,mlflow:a02db99661a74f4c82f2916c9874f156
2026-09-01T07:20:04.712683+00:00,98b56159e39c4943b0c17dcecfbd10c9,a02db99661a74f4c82f2916c9874f156,conditioned-iqa-external-eval,tc-large-baseline-s0,held_out_test,agiqa3k,clip-large,baseline,,5,20.51,21.259,1206.4,2982,0.6774706269639408,0.6106162667274475,,49.552946373456635,20.180434730631006,1.0097694396972656,1158.7988319396973,mlflow:a02db99661a74f4c82f2916c9874f156
2026-09-01T07:20:09.067238+00:00,81e05b784f394eadac879ef626e9a215,72de40e3d357458fb2d3fc9fa2753ab4,conditioned-iqa-external-eval,tc-large-interaction-s0,held_out_test,agiqa3k,clip-large,interaction,,5,20.111,20.77,1208.9,2982,0.7222386493617963,0.6505331993103027,,42.446685873644185,23.55896530948994,2.5234413146972656,1160.3125038146973,mlflow:72de40e3d357458fb2d3fc9fa2753ab4
2026-09-01T08:49:14.914948+00:00,df3c5424f5f14f3e8eb7d4cdc48cea70,,conditioned-iqa-text-joint,joint-smoke-baseline-s0,validation,aigciqa2023,clip-large,baseline,0,1,20.605,21.286,1206.4,480,0.642107170604039,0.6340109705924988,,21.87494928914569,45.714391689867746,1.0097694396972656,1158.7988319396973,configs/text_conditioning/10_joint_baseline.yaml
2026-09-01T08:49:14.914967+00:00,df3c5424f5f14f3e8eb7d4cdc48cea70,,conditioned-iqa-text-joint,joint-smoke-baseline-s0,validation,kadid10k,clip-large,baseline,0,1,20.605,21.286,1206.4,2000,0.6770651544354067,0.6794551610946655,,21.87494928914569,45.714391689867746,1.0097694396972656,1158.7988319396973,configs/text_conditioning/10_joint_baseline.yaml
2026-09-01T10:20:32.233798+00:00,7f38b9471fbb480aa76e4807518d3f7a,,conditioned-iqa-text-joint,joint-large-baseline-s0,validation,aigciqa2023,clip-large,baseline,0,5,20.627,21.102,1206.4,480,0.804415600762156,0.8092336654663086,,36.70032736402324,27.247713353649388,1.0097694396972656,1158.7988319396973,configs/text_conditioning/10_joint_baseline.yaml
2026-09-01T10:20:32.233816+00:00,7f38b9471fbb480aa76e4807518d3f7a,,conditioned-iqa-text-joint,joint-large-baseline-s0,validation,kadid10k,clip-large,baseline,0,5,20.627,21.102,1206.4,2000,0.8356521402843294,0.8263577222824097,,36.70032736402324,27.247713353649388,1.0097694396972656,1158.7988319396973,configs/text_conditioning/10_joint_baseline.yaml
2026-09-01T10:20:32.233820+00:00,7f38b9471fbb480aa76e4807518d3f7a,,conditioned-iqa-text-joint,joint-large-baseline-s0,validation,pipal,clip-large,baseline,0,5,20.627,21.102,1206.4,3560,0.4687890837636191,0.5192549228668213,,36.70032736402324,27.247713353649388,1.0097694396972656,1158.7988319396973,configs/text_conditioning/10_joint_baseline.yaml
2026-09-01T10:20:32.233823+00:00,7f38b9471fbb480aa76e4807518d3f7a,,conditioned-iqa-text-joint,joint-large-baseline-s0,validation,spaq,clip-large,baseline,0,5,20.627,21.102,1206.4,2225,0.8920708485624846,0.8934110403060913,,36.70032736402324,27.247713353649388,1.0097694396972656,1158.7988319396973,configs/text_conditioning/10_joint_baseline.yaml
2026-09-01T11:05:58.843990+00:00,5b89b091134b4619aba1f31d4111aa1b,821a6dbb19af434ca5b864b8974a4aa6,conditioned-iqa-external-eval,external-tc-baseline-s0,held_out_test,cid2013,clip-base,baseline,,5,4.467,5.323,347.4,474,0.1371375531182172,0.23113450407981873,,90.64083487532042,11.032555044043166,0.7578163146972656,328.05664443969727,configs/text_conditioning/00_baseline_parity.yaml
2026-09-01T11:08:54.199918+00:00,8c4f89c964b74b9f94dd9ee810fec97f,821a6dbb19af434ca5b864b8974a4aa6,conditioned-iqa-external-benchmark,external-kadid-benchmark-tc-baseline-s0,held_out_test,kadid10k,clip-base,baseline,,5,3.028,3.383,347.4,10125,,,,507.01628245560573,1.972323246024273,0.7578163146972656,328.05664443969727,mlflow:821a6dbb19af434ca5b864b8974a4aa6
2026-09-01T11:10:56.998177+00:00,6ad56a8f00814cec8ea7d5f75f9f7966,1714911e0de64373837446f7960a447c,conditioned-iqa-external-benchmark,external-kadid-benchmark-tc-residual-s1,held_out_test,kadid10k,clip-base,residual,,5,3.337,4.267,350.8,10125,,,,502.2467273028994,1.9910532924128168,2.7773513793945312,330.07617950439453,mlflow:1714911e0de64373837446f7960a447c
2026-09-01T11:12:58.645268+00:00,36bbc4c8905740cb9b03bf857b760074,2af12fe44e0b42fda9c8db4609ef0688,conditioned-iqa-external-eval,external-tc-concat-s2,held_out_test,uhdiqa,clip-base,concat,,5,3.074,5.905,348.8,6073,0.1406765789500287,0.14774104952812195,,42.788556675331215,23.370734553814188,1.7675819396972656,329.06641006469727,configs/text_conditioning/01_text_concat.yaml
2026-09-01T11:12:58.801596+00:00,bedfe4f86409444785da44be6106e320,1714911e0de64373837446f7960a447c,conditioned-iqa-external-eval,external-tc-residual-s1,held_out_test,uhdiqa,clip-base,residual,,5,4.687,5.257,350.8,6073,0.14990568173894933,0.1503480076789856,,42.88252014853451,23.319524984451608,2.7773513793945312,330.07617950439453,configs/text_conditioning/03_text_residual.yaml
2026-09-01T11:13:25.005305+00:00,684aa432667140d9a92b3beb35f1cd86,6e1ff4e1b2194162bc4ff67ae6a7dd64,conditioned-iqa-external-eval,external-tc-concat-s1,held_out_test,uhdiqa,clip-base,concat,,5,3.083,3.487,348.8,6073,0.13907564860150282,0.13958075642585754,,44.01642811188463,22.718790299342704,1.7675819396972656,329.06641006469727,configs/text_conditioning/01_text_concat.yaml
2026-09-01T11:13:28.637436+00:00,463d795ab0c74cafbc9ccac6e8c09155,6e1ff4e1b2194162bc4ff67ae6a7dd64,conditioned-iqa-external-benchmark,external-kadid-benchmark-tc-concat-s1,held_out_test,kadid10k,clip-base,concat,,5,3.072,3.604,348.8,10125,,,,511.52570722751045,1.9549359609315424,1.7675819396972656,329.06641006469727,mlflow:6e1ff4e1b2194162bc4ff67ae6a7dd64
2026-09-01T11:13:28.954548+00:00,2b7ab1e18017446ebfc424645c1381f3,2af12fe44e0b42fda9c8db4609ef0688,conditioned-iqa-external-benchmark,external-kadid-benchmark-tc-concat-s2,held_out_test,kadid10k,clip-base,concat,,5,3.063,3.614,348.8,10125,,,,503.6088795121854,1.985667927397622,1.7675819396972656,329.06641006469727,mlflow:2af12fe44e0b42fda9c8db4609ef0688
2026-09-01T11:13:58.628311+00:00,d8dc5c3669e947d0abb5fbfb41ab5b1d,76e1cbcbf9ba47799d8c13132afe8068,conditioned-iqa-external-benchmark,external-kadid-benchmark-tc-interaction-s0,held_out_test,kadid10k,clip-base,interaction,,5,3.464,4.307,349.3,10125,,,,507.4558598470485,1.9706147452931344,2.0195350646972656,329.31836318969727,mlflow:76e1cbcbf9ba47799d8c13132afe8068
2026-09-01T11:15:50.376504+00:00,703e3afa187d443caabe6c1028b2f9e3,76e1cbcbf9ba47799d8c13132afe8068,conditioned-iqa-external-eval,external-tc-interaction-s0,held_out_test,uhdiqa,clip-base,interaction,,5,3.075,3.415,349.3,6073,0.1285926791163358,0.1389448344707489,,44.86346657371163,22.289851328295793,2.0195350646972656,329.31836318969727,configs/text_conditioning/02_text_interaction.yaml
2026-09-01T11:16:24.997864+00:00,da3bd8755af042d8a10bff27337c20c0,821a6dbb19af434ca5b864b8974a4aa6,conditioned-iqa-external-eval,external-tc-baseline-s0,held_out_test,uhdiqa,clip-base,baseline,,5,3.047,3.081,347.4,6073,0.15537742716601502,0.15961484611034393,,44.3009790751321,22.572864547847878,0.7578163146972656,328.05664443969727,configs/text_conditioning/00_baseline_parity.yaml
2026-09-01T11:17:16.923475+00:00,aafe65793de14d70865748d6ee035a64,72de40e3d357458fb2d3fc9fa2753ab4,conditioned-iqa-external-benchmark,external-kadid-benchmark-tc-large-interaction-s0,held_out_test,kadid10k,clip-large,interaction,,5,21.266,21.902,1209.1,10125,,,,46.767037654795,21.382581624719833,2.5234413146972656,1160.3125038146973,mlflow:72de40e3d357458fb2d3fc9fa2753ab4
2026-09-01T11:18:52.312035+00:00,babea9aa56ad4b3686a319685f3ac928,92c4fe75f79c4b7db7749a546407070d,conditioned-iqa-external-eval,external-tc-residual-s2,held_out_test,uhdiqa,clip-base,residual,,5,3.208,3.932,350.8,6073,0.1257817340935856,0.12572695314884186,,44.310995095061145,22.567762196598895,2.7773513793945312,330.07617950439453,configs/text_conditioning/03_text_residual.yaml
2026-09-01T11:19:21.733983+00:00,0610e5d7e5704a039cd9e65b35fb6569,9ae23e74189f448ea97cb4815e4885bd,conditioned-iqa-external-benchmark,external-kadid-benchmark-tc-interaction-s1,held_out_test,kadid10k,clip-base,interaction,,5,3.042,3.479,349.3,10125,,,,504.7144704325837,1.9813182672232759,2.0195350646972656,329.31836318969727,mlflow:9ae23e74189f448ea97cb4815e4885bd
2026-09-01T11:19:38.905209+00:00,7c860e0ab1a342b0a4d1dbe243f76ff2,7f38b9471fbb480aa76e4807518d3f7a,conditioned-iqa-external-benchmark,external-kadid-benchmark-joint-large-baseline-s0,held_out_test,kadid10k,clip-large,baseline,,5,20.937,21.6,1206.6,10125,,,,46.47779530205033,21.51565050582091,1.0097694396972656,1158.7988319396973,mlflow:7f38b9471fbb480aa76e4807518d3f7a
2026-09-01T11:19:47.279730+00:00,e2e82ce493eb4a7fbaf4d4d71687b068,7f38b9471fbb480aa76e4807518d3f7a,conditioned-iqa-external-eval,external-joint-large-baseline-s0,held_out_test,uhdiqa,clip-large,baseline,,5,22.074,23.158,1206.6,6073,0.20409487223441197,0.22477751970291138,,43.50176611964682,22.987572441302962,1.0097694396972656,1158.7988319396973,configs/text_conditioning/10_joint_baseline.yaml
2026-09-01T11:19:50.679557+00:00,6e5b158a28894d82bc0659f6d9c1c0fc,c278c4e6de074882bf65f31ba68ebbb2,conditioned-iqa-external-benchmark,external-kadid-benchmark-tc-baseline-s2,held_out_test,kadid10k,clip-base,baseline,,5,3.037,3.747,347.4,10125,,,,508.5555310251729,1.9663536015116139,0.7578163146972656,328.05664443969727,mlflow:c278c4e6de074882bf65f31ba68ebbb2
2026-09-01T11:20:09.761531+00:00,08106650891d40a1a814e3bcaade61b1,893a8a390be94a2f8b99463691146e2d,conditioned-iqa-external-benchmark,external-kadid-benchmark-tc-residual-s0,held_out_test,kadid10k,clip-base,residual,,5,3.132,3.747,350.8,10125,,,,479.43076361066716,2.085806910822421,2.7773513793945312,330.07617950439453,mlflow:893a8a390be94a2f8b99463691146e2d
2026-09-01T11:22:10.865786+00:00,06114efb39564735827b9311f2922155,893a8a390be94a2f8b99463691146e2d,conditioned-iqa-external-eval,external-tc-residual-s0,held_out_test,uhdiqa,clip-base,residual,,5,3.155,3.818,350.8,6073,0.16547682299439515,0.16685357689857483,,45.398624025376144,22.02709931122664,2.7773513793945312,330.07617950439453,configs/text_conditioning/03_text_residual.yaml
2026-09-01T11:22:16.351943+00:00,006fa512093f43fda60bbfbffdbb3802,e6e6c3fa95e04b6f86fcdc7720d42d3e,conditioned-iqa-external-eval,external-tc-baseline-s1,held_out_test,uhdiqa,clip-base,baseline,,5,3.045,3.432,347.4,6073,0.15574864809159394,0.1582474410533905,,44.58503900534985,22.429048450086764,0.7578163146972656,328.05664443969727,configs/text_conditioning/00_baseline_parity.yaml
2026-09-01T11:22:35.441677+00:00,d355d23571e1478ca0ad04b344568088,9ae23e74189f448ea97cb4815e4885bd,conditioned-iqa-external-eval,external-tc-interaction-s1,held_out_test,uhdiqa,clip-base,interaction,,5,3.169,3.338,349.3,6073,0.09848439847377867,0.10707646608352661,,44.65728389916272,22.392763569276298,2.0195350646972656,329.31836318969727,configs/text_conditioning/02_text_interaction.yaml
2026-09-01T11:22:40.706905+00:00,d1ba1f0e55664cd2b759d14863f8fa9a,92c4fe75f79c4b7db7749a546407070d,conditioned-iqa-external-benchmark,external-kadid-benchmark-tc-residual-s2,held_out_test,kadid10k,clip-base,residual,,5,3.102,4.236,350.8,10125,,,,501.63505563456135,1.9934810950064363,2.7773513793945312,330.07617950439453,mlflow:92c4fe75f79c4b7db7749a546407070d
2026-09-01T11:22:45.743464+00:00,f698b29f802d4dfa8894584bd1b51285,f219de67e6a7451283d7e045d67e7125,conditioned-iqa-external-benchmark,external-kadid-benchmark-tc-interaction-s2,held_out_test,kadid10k,clip-base,interaction,,5,3.059,3.704,349.3,10125,,,,509.81053625246994,1.961513010991944,2.0195350646972656,329.31836318969727,mlflow:f219de67e6a7451283d7e045d67e7125
2026-09-01T11:23:09.131502+00:00,3a33a3a1c0b54e19b95090a1c03442aa,,conditioned-iqa-text-joint,joint-large-interaction-s0,validation,aigciqa2023,clip-large,interaction,0,5,,,,480,0.7798315096853718,0.8121846914291382,,37.29647494024178,26.812185376828467,2.5234413146972656,1160.3125038146973,configs/text_conditioning/11_joint_interaction.yaml
2026-09-01T11:23:09.131528+00:00,3a33a3a1c0b54e19b95090a1c03442aa,,conditioned-iqa-text-joint,joint-large-interaction-s0,validation,kadid10k,clip-large,interaction,0,5,,,,2000,0.8717072558771651,0.8780546188354492,,37.29647494024178,26.812185376828467,2.5234413146972656,1160.3125038146973,configs/text_conditioning/11_joint_interaction.yaml
2026-09-01T11:23:09.131533+00:00,3a33a3a1c0b54e19b95090a1c03442aa,,conditioned-iqa-text-joint,joint-large-interaction-s0,validation,pipal,clip-large,interaction,0,5,,,,3560,0.5336278882880342,0.5752517580986023,,37.29647494024178,26.812185376828467,2.5234413146972656,1160.3125038146973,configs/text_conditioning/11_joint_interaction.yaml
2026-09-01T11:23:09.131537+00:00,3a33a3a1c0b54e19b95090a1c03442aa,,conditioned-iqa-text-joint,joint-large-interaction-s0,validation,spaq,clip-large,interaction,0,5,,,,2225,0.8972398515301174,0.9007554650306702,,37.29647494024178,26.812185376828467,2.5234413146972656,1160.3125038146973,configs/text_conditioning/11_joint_interaction.yaml
2026-09-01T11:24:59.733963+00:00,a37425adfe6e4e9ba5e622dfaf8f413d,c278c4e6de074882bf65f31ba68ebbb2,conditioned-iqa-external-eval,external-tc-baseline-s2,held_out_test,uhdiqa,clip-base,baseline,,5,3.047,3.287,347.4,6073,0.15494390765545932,0.15770317614078522,,45.02797038928051,22.208418264352037,0.7578163146972656,328.05664443969727,configs/text_conditioning/00_baseline_parity.yaml
2026-09-01T11:25:31.806358+00:00,907fd0883bd047f3a20b56dde95b7bb0,c52dc42609c342e2a73ba0cc1ea41337,conditioned-iqa-external-benchmark,external-kadid-benchmark-tc-concat-s0,held_out_test,kadid10k,clip-base,concat,,5,3.668,6.766,348.8,10125,,,,487.6205551840372,2.0507749096478944,1.7675819396972656,329.06641006469727,mlflow:c52dc42609c342e2a73ba0cc1ea41337
2026-09-01T11:40:59.313437+00:00,7ee188af845a49a6891cfde4fc172522,1714911e0de64373837446f7960a447c,conditioned-iqa-external-eval,external-tc-residual-s1,held_out_test,tid2013,clip-base,residual,,5,3.928,4.414,350.8,3000,0.5487156858026155,0.5015919208526611,,483.09014507982164,2.070007037371397,2.7773513793945312,330.07617950439453,configs/text_conditioning/03_text_residual.yaml
2026-09-01T11:40:59.313464+00:00,7ee188af845a49a6891cfde4fc172522,1714911e0de64373837446f7960a447c,conditioned-iqa-external-eval,external-tc-residual-s1,held_out_test,csiq,clip-base,residual,,5,3.928,4.414,350.8,866,0.7929189338966608,0.6921199560165405,,239.93348051331728,4.167821839038824,2.7773513793945312,330.07617950439453,configs/text_conditioning/03_text_residual.yaml
2026-09-01T11:40:59.313476+00:00,7ee188af845a49a6891cfde4fc172522,1714911e0de64373837446f7960a447c,conditioned-iqa-external-eval,external-tc-residual-s1,held_out_test,cid2013,clip-base,residual,,5,3.928,4.414,350.8,474,0.26663915388331677,0.33893272280693054,,86.85094538748854,11.513979445341267,2.7773513793945312,330.07617950439453,configs/text_conditioning/03_text_residual.yaml
2026-09-01T11:40:59.313481+00:00,7ee188af845a49a6891cfde4fc172522,1714911e0de64373837446f7960a447c,conditioned-iqa-external-eval,external-tc-residual-s1,held_out_test,koniq10k,clip-base,residual,,5,3.928,4.414,350.8,10073,0.4585315173927238,0.4280937612056732,,280.06237158313445,3.570633192696354,2.7773513793945312,330.07617950439453,configs/text_conditioning/03_text_residual.yaml
2026-09-01T11:40:59.313488+00:00,7ee188af845a49a6891cfde4fc172522,1714911e0de64373837446f7960a447c,conditioned-iqa-external-eval,external-tc-residual-s1,held_out_test,clive,clip-base,residual,,5,3.928,4.414,350.8,1162,0.5315407887627523,0.5056394338607788,,353.8610304627271,2.825968145439321,2.7773513793945312,330.07617950439453,configs/text_conditioning/03_text_residual.yaml
2026-09-01T11:40:59.313493+00:00,7ee188af845a49a6891cfde4fc172522,1714911e0de64373837446f7960a447c,conditioned-iqa-external-eval,external-tc-residual-s1,held_out_test,agiqa3k,clip-base,residual,,5,3.928,4.414,350.8,2982,0.6967787277977742,0.636853814125061,,462.0533414882042,2.1642522847668424,2.7773513793945312,330.07617950439453,configs/text_conditioning/03_text_residual.yaml
2026-09-01T11:40:59.472450+00:00,d79100b467964c2592fada4d8c41d39c,2af12fe44e0b42fda9c8db4609ef0688,conditioned-iqa-external-eval,external-tc-concat-s2,held_out_test,tid2013,clip-base,concat,,5,3.574,7.534,348.8,3000,0.6222441390579798,0.6236765384674072,,466.21986695548395,2.1449107403556504,1.7675819396972656,329.06641006469727,configs/text_conditioning/01_text_concat.yaml
2026-09-01T11:40:59.472476+00:00,d79100b467964c2592fada4d8c41d39c,2af12fe44e0b42fda9c8db4609ef0688,conditioned-iqa-external-eval,external-tc-concat-s2,held_out_test,csiq,clip-base,concat,,5,3.574,7.534,348.8,866,0.8076855846027082,0.7993059158325195,,283.22438934426515,3.5307693744710633,1.7675819396972656,329.06641006469727,configs/text_conditioning/01_text_concat.yaml
2026-09-01T11:40:59.472483+00:00,d79100b467964c2592fada4d8c41d39c,2af12fe44e0b42fda9c8db4609ef0688,conditioned-iqa-external-eval,external-tc-concat-s2,held_out_test,cid2013,clip-base,concat,,5,3.574,7.534,348.8,474,0.18314910567021567,0.253049373626709,,82.49342323350652,12.122178481663832,1.7675819396972656,329.06641006469727,configs/text_conditioning/01_text_concat.yaml
2026-09-01T11:40:59.472490+00:00,d79100b467964c2592fada4d8c41d39c,2af12fe44e0b42fda9c8db4609ef0688,conditioned-iqa-external-eval,external-tc-concat-s2,held_out_test,koniq10k,clip-base,concat,,5,3.574,7.534,348.8,10073,0.4306406450571226,0.41217106580734253,,284.8477748362926,3.51064704849711,1.7675819396972656,329.06641006469727,configs/text_conditioning/01_text_concat.yaml
2026-09-01T11:40:59.472497+00:00,d79100b467964c2592fada4d8c41d39c,2af12fe44e0b42fda9c8db4609ef0688,conditioned-iqa-external-eval,external-tc-concat-s2,held_out_test,clive,clip-base,concat,,5,3.574,7.534,348.8,1162,0.46205280649064584,0.4662216305732727,,346.36920725533565,2.887092671788293,1.7675819396972656,329.06641006469727,configs/text_conditioning/01_text_concat.yaml
2026-09-01T11:40:59.472502+00:00,d79100b467964c2592fada4d8c41d39c,2af12fe44e0b42fda9c8db4609ef0688,conditioned-iqa-external-eval,external-tc-concat-s2,held_out_test,agiqa3k,clip-base,concat,,5,3.574,7.534,348.8,2982,0.681194944111492,0.6739590167999268,,454.2525047309705,2.2014187914984564,1.7675819396972656,329.06641006469727,configs/text_conditioning/01_text_concat.yaml
2026-09-01T11:42:06.167295+00:00,c30c6531695649e991a8bc7c572e66f8,6e1ff4e1b2194162bc4ff67ae6a7dd64,conditioned-iqa-external-eval,external-tc-concat-s1,held_out_test,tid2013,clip-base,concat,,5,3.576,3.882,348.8,3000,0.613799549672997,0.6042428612709045,,464.0204216325299,2.1550775642196336,1.7675819396972656,329.06641006469727,configs/text_conditioning/01_text_concat.yaml
2026-09-01T11:42:06.167322+00:00,c30c6531695649e991a8bc7c572e66f8,6e1ff4e1b2194162bc4ff67ae6a7dd64,conditioned-iqa-external-eval,external-tc-concat-s1,held_out_test,csiq,clip-base,concat,,5,3.576,3.882,348.8,866,0.8082962540486149,0.7703357338905334,,289.9262621073071,3.449152873325706,1.7675819396972656,329.06641006469727,configs/text_conditioning/01_text_concat.yaml
2026-09-01T11:42:06.167334+00:00,c30c6531695649e991a8bc7c572e66f8,6e1ff4e1b2194162bc4ff67ae6a7dd64,conditioned-iqa-external-eval,external-tc-concat-s1,held_out_test,cid2013,clip-base,concat,,5,3.576,3.882,348.8,474,0.20691789687776863,0.2802231013774872,,82.64347573527735,12.100168719950608,1.7675819396972656,329.06641006469727,configs/text_conditioning/01_text_concat.yaml
2026-09-01T11:42:06.167340+00:00,c30c6531695649e991a8bc7c572e66f8,6e1ff4e1b2194162bc4ff67ae6a7dd64,conditioned-iqa-external-eval,external-tc-concat-s1,held_out_test,koniq10k,clip-base,concat,,5,3.576,3.882,348.8,10073,0.42097842524025325,0.39030519127845764,,337.6657883658393,2.9615081967278365,1.7675819396972656,329.06641006469727,configs/text_conditioning/01_text_concat.yaml
2026-09-01T11:42:06.167347+00:00,c30c6531695649e991a8bc7c572e66f8,6e1ff4e1b2194162bc4ff67ae6a7dd64,conditioned-iqa-external-eval,external-tc-concat-s1,held_out_test,clive,clip-base,concat,,5,3.576,3.882,348.8,1162,0.48692538067894675,0.4636974632740021,,401.51521963693926,2.490565615181976,1.7675819396972656,329.06641006469727,configs/text_conditioning/01_text_concat.yaml
2026-09-01T11:42:06.167352+00:00,c30c6531695649e991a8bc7c572e66f8,6e1ff4e1b2194162bc4ff67ae6a7dd64,conditioned-iqa-external-eval,external-tc-concat-s1,held_out_test,agiqa3k,clip-base,concat,,5,3.576,3.882,348.8,2982,0.683619386475532,0.6442939043045044,,453.6021128301577,2.2045752691950757,1.7675819396972656,329.06641006469727,configs/text_conditioning/01_text_concat.yaml
2026-09-01T11:43:06.614090+00:00,520a6d37b8f94e62b5d3f0fe56385a5b,821a6dbb19af434ca5b864b8974a4aa6,conditioned-iqa-external-eval,external-tc-baseline-s0,held_out_test,tid2013,clip-base,baseline,,5,3.378,3.597,347.4,3000,0.5914951945856103,0.5662404298782349,,467.3274157890316,2.139827380577723,0.7578163146972656,328.05664443969727,configs/text_conditioning/00_baseline_parity.yaml
2026-09-01T11:43:06.614115+00:00,520a6d37b8f94e62b5d3f0fe56385a5b,821a6dbb19af434ca5b864b8974a4aa6,conditioned-iqa-external-eval,external-tc-baseline-s0,held_out_test,csiq,clip-base,baseline,,5,3.378,3.597,347.4,866,0.7252475374896172,0.6569998264312744,,304.3431624404382,3.2857646348329115,0.7578163146972656,328.05664443969727,configs/text_conditioning/00_baseline_parity.yaml
2026-09-01T11:43:06.614122+00:00,520a6d37b8f94e62b5d3f0fe56385a5b,821a6dbb19af434ca5b864b8974a4aa6,conditioned-iqa-external-eval,external-tc-baseline-s0,held_out_test,koniq10k,clip-base,baseline,,5,3.378,3.597,347.4,10073,0.43398824228216887,0.4149203300476074,,328.2524995887289,3.04643529372331,0.7578163146972656,328.05664443969727,configs/text_conditioning/00_baseline_parity.yaml
2026-09-01T11:43:06.614128+00:00,520a6d37b8f94e62b5d3f0fe56385a5b,821a6dbb19af434ca5b864b8974a4aa6,conditioned-iqa-external-eval,external-tc-baseline-s0,held_out_test,clive,clip-base,baseline,,5,3.378,3.597,347.4,1162,0.5190074967535294,0.5098177790641785,,401.4995568264026,2.4906627740871268,0.7578163146972656,328.05664443969727,configs/text_conditioning/00_baseline_parity.yaml
2026-09-01T11:43:06.614133+00:00,520a6d37b8f94e62b5d3f0fe56385a5b,821a6dbb19af434ca5b864b8974a4aa6,conditioned-iqa-external-eval,external-tc-baseline-s0,held_out_test,agiqa3k,clip-base,baseline,,5,3.378,3.597,347.4,2982,0.6693116496288622,0.6323361396789551,,458.06759218345036,2.1830839314201307,0.7578163146972656,328.05664443969727,configs/text_conditioning/00_baseline_parity.yaml
2026-09-01T11:44:12.942644+00:00,38bb75b09ffb4e16b0053caac823704f,9ae23e74189f448ea97cb4815e4885bd,conditioned-iqa-external-eval,external-tc-interaction-s1,held_out_test,tid2013,clip-base,interaction,,5,3.559,4.033,349.3,3000,0.5902587467878779,0.5930591821670532,,460.02325988424485,2.1738031251976886,2.0195350646972656,329.31836318969727,configs/text_conditioning/02_text_interaction.yaml
2026-09-01T11:44:12.942667+00:00,38bb75b09ffb4e16b0053caac823704f,9ae23e74189f448ea97cb4815e4885bd,conditioned-iqa-external-eval,external-tc-interaction-s1,held_out_test,csiq,clip-base,interaction,,5,3.559,4.033,349.3,866,0.8220917979714681,0.7879817485809326,,285.92925583523845,3.49736859587475,2.0195350646972656,329.31836318969727,configs/text_conditioning/02_text_interaction.yaml
2026-09-01T11:44:12.942673+00:00,38bb75b09ffb4e16b0053caac823704f,9ae23e74189f448ea97cb4815e4885bd,conditioned-iqa-external-eval,external-tc-interaction-s1,held_out_test,cid2013,clip-base,interaction,,5,3.559,4.033,349.3,474,0.2325647313348536,0.3035215139389038,,79.94248059182388,12.508993874056431,2.0195350646972656,329.31836318969727,configs/text_conditioning/02_text_interaction.yaml
2026-09-01T11:44:12.942679+00:00,38bb75b09ffb4e16b0053caac823704f,9ae23e74189f448ea97cb4815e4885bd,conditioned-iqa-external-eval,external-tc-interaction-s1,held_out_test,koniq10k,clip-base,interaction,,5,3.559,4.033,349.3,10073,0.4254659603387886,0.407164603471756,,342.47804870298523,2.919895169302521,2.0195350646972656,329.31836318969727,configs/text_conditioning/02_text_interaction.yaml
2026-09-01T11:44:12.942683+00:00,38bb75b09ffb4e16b0053caac823704f,9ae23e74189f448ea97cb4815e4885bd,conditioned-iqa-external-eval,external-tc-interaction-s1,held_out_test,clive,clip-base,interaction,,5,3.559,4.033,349.3,1162,0.47639759114843433,0.46342983841896057,,394.8966406663779,2.5323081966778087,2.0195350646972656,329.31836318969727,configs/text_conditioning/02_text_interaction.yaml
2026-09-01T11:44:12.942687+00:00,38bb75b09ffb4e16b0053caac823704f,9ae23e74189f448ea97cb4815e4885bd,conditioned-iqa-external-eval,external-tc-interaction-s1,held_out_test,agiqa3k,clip-base,interaction,,5,3.559,4.033,349.3,2982,0.671169798041425,0.6379013657569885,,453.7587834978556,2.20381408882353,2.0195350646972656,329.31836318969727,configs/text_conditioning/02_text_interaction.yaml
2026-09-01T11:44:48.552554+00:00,7510487df547475689298928ab396f50,3a33a3a1c0b54e19b95090a1c03442aa,conditioned-iqa-external-benchmark,external-kadid-benchmark-joint-large-interaction-s0,held_out_test,kadid10k,clip-large,interaction,,5,21.01,22.438,1209.1,10125,,,,46.953542486180154,21.297647569282557,2.5234413146972656,1160.3125038146973,mlflow:3a33a3a1c0b54e19b95090a1c03442aa
2026-09-01T11:48:05.709894+00:00,57f03601482e495f94f647e88a97c04b,c52dc42609c342e2a73ba0cc1ea41337,conditioned-iqa-external-eval,external-tc-concat-s0,held_out_test,tid2013,clip-base,concat,,5,3.573,4.285,348.8,3000,0.5900949899125485,0.6043038964271545,,460.90767636119824,2.1696319052328668,1.7675819396972656,329.06641006469727,configs/text_conditioning/01_text_concat.yaml
